"subject","choiceTrial","choiceRt","chosenDeckId","difference","difficulty","selectedDeckLocation","leftDeckId","rightDeckId","riskyDeckSwitchTop","riskyDeckSwitchBottom","safeDeckSwitch","corrected_effort_units","outcomeSwitch","condition","selectedRiskyDeck"
"s92125_rnvbyyb5mrk",25,2329,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"false",10,"HM",0
"s92125_rnvbyyb5mrk",26,1563,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"false",6,"EM",0
"s92125_rnvbyyb5mrk",27,2518,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,"false",11,"HE",0
"s92125_rnvbyyb5mrk",28,1631,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,"false",5,"EE",0
"s92125_rnvbyyb5mrk",29,1352,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"s92125_rnvbyyb5mrk",30,1132,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"false",11,"HE",0
"s92125_rnvbyyb5mrk",31,1329,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,"false",6,"EM",0
"s92125_rnvbyyb5mrk",32,1092,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,"false",5,"EE",0
"s92125_rnvbyyb5mrk",33,1443,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,"false",5,"EE",0
"s92125_rnvbyyb5mrk",34,1747,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"s92125_rnvbyyb5mrk",35,1151,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,"false",6,"EM",0
"s92125_rnvbyyb5mrk",36,1313,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,"false",11,"HE",0
"s92125_rnvbyyb5mrk",37,1209,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,"false",6,"EM",0
"s92125_rnvbyyb5mrk",38,1702,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,"false",5,"EE",0
"s92125_rnvbyyb5mrk",39,1551,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"false",11,"HE",0
"s92125_rnvbyyb5mrk",40,1629,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"false",10,"HM",0
"s92815_qhp65a3xryj",2,3064,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"false",8,"EM",1
"s92815_qhp65a3xryj",3,1942,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"false",11,"HE",0
"s92815_qhp65a3xryj",5,1405,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"false",11,"HE",0
"s92815_qhp65a3xryj",6,1825,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"s92815_qhp65a3xryj",8,1919,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"false",8,"EM",1
"s92815_qhp65a3xryj",9,1301,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"false",8,"EE",1
"s92815_qhp65a3xryj",10,1252,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"false",10,"HM",0
"s92815_qhp65a3xryj",11,1186,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"false",11,"HE",0
"s92815_qhp65a3xryj",12,1929,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"false",4,"EM",1
"s92815_qhp65a3xryj",13,1530,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"false",8,"EE",1
"s92815_qhp65a3xryj",14,1364,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"false",10,"HM",0
"s92815_qhp65a3xryj",15,1829,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"false",11,"HE",0
"s92815_qhp65a3xryj",16,2770,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,"false",4,"EM",1
"s92815_qhp65a3xryj",17,1733,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"false",4,"EM",1
"s92815_qhp65a3xryj",18,2558,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"false",8,"EE",1
"s92815_qhp65a3xryj",19,1283,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,"false",11,"HE",0
"s92815_qhp65a3xryj",20,1133,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"false",10,"HM",0
"s92815_qhp65a3xryj",21,1021,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"s92815_qhp65a3xryj",22,1596,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"false",11,"HE",0
"s92815_qhp65a3xryj",23,1300,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,"false",6,"EM",0
"s92815_qhp65a3xryj",24,1427,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"false",2,"EE",1
"s92815_qhp65a3xryj",25,1081,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"s92815_qhp65a3xryj",26,1294,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"false",8,"EE",1
"s92815_qhp65a3xryj",27,1774,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"false",11,"HE",0
"s92815_qhp65a3xryj",28,1125,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"false",4,"EM",1
"s92815_qhp65a3xryj",29,1737,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"false",8,"EE",1
"s92815_qhp65a3xryj",30,1250,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"false",8,"EM",1
"s92815_qhp65a3xryj",31,1513,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"false",10,"HM",0
"s92815_qhp65a3xryj",32,1060,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"false",11,"HE",0
"s92815_qhp65a3xryj",33,1222,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"false",8,"EE",1
"s92815_qhp65a3xryj",34,750,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"false",11,"HE",0
"s92815_qhp65a3xryj",35,2711,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"false",10,"HM",0
"s92815_qhp65a3xryj",36,930,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"false",8,"EM",1
"s92815_qhp65a3xryj",37,855,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"false",8,"EM",1
"s92815_qhp65a3xryj",38,1203,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"false",11,"HE",0
"s92815_qhp65a3xryj",39,1016,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"false",2,"EE",1
"s92815_qhp65a3xryj",40,710,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"false",10,"HM",0
"s9825_xtyshx7aldl",2,1423,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"true",10,"HM",0
"s9825_xtyshx7aldl",3,1140,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"true",8,"EM",1
"s9825_xtyshx7aldl",4,1680,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"true",8,"EE",1
"s9825_xtyshx7aldl",5,934,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"true",8,"EE",1
"s9825_xtyshx7aldl",6,1161,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"true",11,"HE",0
"s9825_xtyshx7aldl",7,810,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"true",8,"EM",1
"s9825_xtyshx7aldl",8,743,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"true",10,"HM",0
"s9825_xtyshx7aldl",9,983,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"true",8,"EM",1
"s9825_xtyshx7aldl",10,1077,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"true",11,"HE",0
"s9825_xtyshx7aldl",11,987,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"true",10,"HM",0
"s9825_xtyshx7aldl",12,969,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"true",8,"EE",1
"s9825_xtyshx7aldl",13,982,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"true",4,"EM",1
"s9825_xtyshx7aldl",14,755,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"true",2,"EE",1
"s9825_xtyshx7aldl",15,874,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"true",10,"HM",0
"s9825_xtyshx7aldl",16,621,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"true",11,"HE",0
"s9825_xtyshx7aldl",17,939,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"true",8,"EE",1
"s9825_xtyshx7aldl",18,1131,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,"true",4,"EM",1
"s9825_xtyshx7aldl",19,824,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"true",10,"HM",0
"s9825_xtyshx7aldl",20,1032,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"true",11,"HE",0
"s9825_xtyshx7aldl",21,887,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"true",8,"EE",1
"s9825_xtyshx7aldl",22,931,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"true",11,"HE",0
"s9825_xtyshx7aldl",23,842,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,"true",4,"EM",1
"s9825_xtyshx7aldl",24,715,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"true",10,"HM",0
"s9825_xtyshx7aldl",25,844,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"true",8,"EM",1
"s9825_xtyshx7aldl",26,1191,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"true",8,"EE",1
"s9825_xtyshx7aldl",27,1174,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"true",10,"HM",0
"s9825_xtyshx7aldl",28,607,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"true",11,"HE",0
"s9825_xtyshx7aldl",29,620,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"true",11,"HE",0
"s9825_xtyshx7aldl",30,1051,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"true",4,"EM",1
"s9825_xtyshx7aldl",31,1061,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"true",10,"HM",0
"s9825_xtyshx7aldl",32,842,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"true",8,"EE",1
"s9825_xtyshx7aldl",33,665,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,"true",11,"HE",0
"s9825_xtyshx7aldl",34,940,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"true",2,"EE",1
"s9825_xtyshx7aldl",35,715,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"true",4,"EM",1
"s9825_xtyshx7aldl",36,960,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"true",10,"HM",0
"s9825_xtyshx7aldl",37,1201,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"true",11,"HE",0
"s9825_xtyshx7aldl",38,1187,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"true",2,"EE",1
"s9825_xtyshx7aldl",39,813,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"true",10,"HM",0
"s9825_xtyshx7aldl",40,794,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,"true",4,"EM",1
"t03018_j0ueu1xv94",1,1465,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"true",2,"EE",1
"t03018_j0ueu1xv94",2,690,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",12,8,10,"true",8,"HM",1
"t03018_j0ueu1xv94",3,676,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"true",8,"EM",1
"t03018_j0ueu1xv94",4,590,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,"true",14,"HE",1
"t03018_j0ueu1xv94",5,530,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,"true",12,"HM",1
"t03018_j0ueu1xv94",6,776,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,"true",14,"HE",1
"t03018_j0ueu1xv94",7,783,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"true",4,"EM",1
"t03018_j0ueu1xv94",8,560,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"true",2,"EE",1
"t03018_j0ueu1xv94",9,640,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,"true",12,"HM",1
"t03018_j0ueu1xv94",10,587,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"true",4,"EM",1
"t03018_j0ueu1xv94",11,685,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,"true",14,"HE",1
"t03018_j0ueu1xv94",12,626,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"true",8,"EE",1
"t03018_j0ueu1xv94",13,1375,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",12,8,10,"true",12,"HM",1
"t03018_j0ueu1xv94",14,688,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"true",4,"EM",1
"t03018_j0ueu1xv94",15,1124,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,"true",8,"HE",1
"t03018_j0ueu1xv94",16,575,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"true",8,"EE",1
"t03018_j0ueu1xv94",17,706,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,"true",8,"HE",1
"t03018_j0ueu1xv94",18,669,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,"true",12,"HM",1
"t03018_j0ueu1xv94",19,637,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"true",8,"EM",1
"t03018_j0ueu1xv94",20,829,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"true",8,"EE",1
"t03018_j0ueu1xv94",21,887,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"true",8,"EE",1
"t03018_j0ueu1xv94",22,674,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"true",4,"EM",1
"t03018_j0ueu1xv94",23,856,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"true",10,"HM",0
"t03018_j0ueu1xv94",24,643,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,"true",14,"HE",1
"t03018_j0ueu1xv94",25,606,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"true",8,"EM",1
"t03018_j0ueu1xv94",26,1007,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",12,8,10,"true",8,"HM",1
"t03018_j0ueu1xv94",27,749,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,"true",14,"HE",1
"t03018_j0ueu1xv94",28,586,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"true",8,"EE",1
"t03018_j0ueu1xv94",29,707,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,"true",8,"HE",1
"t03018_j0ueu1xv94",30,767,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,"true",8,"HM",1
"t03018_j0ueu1xv94",31,740,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"true",4,"EM",1
"t03018_j0ueu1xv94",32,878,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"true",2,"EE",1
"t03018_j0ueu1xv94",33,1040,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,"true",12,"HM",1
"t03018_j0ueu1xv94",34,824,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"true",2,"EE",1
"t03018_j0ueu1xv94",35,710,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,"true",14,"HE",1
"t03018_j0ueu1xv94",37,850,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,"true",12,"HM",1
"t03018_j0ueu1xv94",38,749,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,"true",14,"HE",1
"t03018_j0ueu1xv94",39,948,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"true",8,"EE",1
"t03018_j0ueu1xv94",40,605,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"true",4,"EM",1
"t21111_apu7j0hum1",2,4395,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"true",10,"HM",0
"t21111_apu7j0hum1",3,3034,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"true",6,"EM",0
"t21111_apu7j0hum1",4,3320,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"true",8,"EE",1
"t21111_apu7j0hum1",5,4298,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"true",10,"HM",0
"t21111_apu7j0hum1",6,3073,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,"true",5,"EE",0
"t21111_apu7j0hum1",7,2404,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"true",6,"EM",0
"t21111_apu7j0hum1",8,3018,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,"true",11,"HE",0
"t21111_apu7j0hum1",9,3979,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,"true",6,"EM",0
"t21111_apu7j0hum1",10,2397,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"true",8,"EE",1
"t21111_apu7j0hum1",11,2847,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,"true",8,"HE",1
"t21111_apu7j0hum1",12,1820,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"true",10,"HM",0
"t21111_apu7j0hum1",13,2035,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"true",8,"EM",1
"t21111_apu7j0hum1",14,4737,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,"true",5,"EE",0
"t21111_apu7j0hum1",15,2431,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,"true",14,"HE",1
"t21111_apu7j0hum1",16,2118,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,"true",12,"HM",1
"t21111_apu7j0hum1",18,3783,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,"true",6,"EM",0
"t21111_apu7j0hum1",19,2640,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"true",11,"HE",0
"t21111_apu7j0hum1",20,2032,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"true",8,"EE",1
"t21111_apu7j0hum1",21,4563,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,"true",6,"EM",0
"t21111_apu7j0hum1",22,2525,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"true",10,"HM",0
"t21111_apu7j0hum1",23,3022,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,"true",14,"HE",1
"t21111_apu7j0hum1",24,2310,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,"true",5,"EE",0
"t21111_apu7j0hum1",25,2868,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,"true",8,"HM",1
"t21111_apu7j0hum1",26,2583,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,"true",5,"EE",0
"t21111_apu7j0hum1",27,2860,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"true",6,"EM",0
"t21111_apu7j0hum1",28,2239,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,"true",14,"HE",1
"t21111_apu7j0hum1",29,4192,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,"true",14,"HE",1
"t21111_apu7j0hum1",30,4232,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"true",2,"EE",1
